ID,Area,XM,YM,Slice
99,1060,604.188,295.313,7
100,1619,524.435,290.933,7
101,516,583.360,312.857,7
102,819,442.429,310.218,7
103,1445,751.825,374.374,7
104,1398,939.650,378.290,7
105,316,1289.285,384.263,7
106,711,525.358,396.248,7
107,843,675.311,467.824,7
108,1173,495.728,576.717,7
109,2216,189.293,616.612,7
110,1272,655.392,672.977,7
111,378,668.852,692.172,7
112,1185,206.642,737.645,7
113,500,562.038,742.458,7
114,1250,155.373,781.286,7
115,1199,92.995,816.513,7
116,2167,998.625,885.792,7
117,1776,802.771,896.413,7
118,1176,34.403,886.567,7
119,833,453.968,934.208,7
120,676,1209.657,981.788,7
121,480,91.231,1036.490,7
122,731,678.540,68.930,8
123,679,1125.233,119.867,8
124,646,1006.190,160.824,8
125,1864,948.372,190.020,8
126,1358,636.581,301.958,8
127,314,613.290,305.134,8
128,1510,547.294,303.307,8
129,484,938.601,298.622,8
130,1444,439.321,314.752,8
131,1216,936.887,325.098,8
132,1706,724.477,358.838,8
133,353,1289.089,369.642,8
134,723,530.896,390.400,8
135,1412,681.028,462.129,8
136,748,546.191,568.976,8
137,524,7.605,594.821,8
138,399,1269.540,648.119,8
139,2224,202.282,666.545,8
140,1257,691.155,703.150,8
141,1290,203.482,732.591,8
142,1253,166.929,791.087,8
143,1188,117.439,843.415,8
144,1439,44.339,871.435,8
145,1445,793.971,899.511,8
146,2846,1002.459,935.400,8
147,851,453.136,926.254,8
148,335,1222.324,966.954,8
149,877,115.470,1030.586,8
150,781,699.341,36.206,9
151,660,1124.815,120.556,9
152,681,995.196,162.651,9
153,898,1220.969,191.291,9
154,1904,958.764,207.003,9
155,1100,669.506,296.411,9
156,1387,942.835,291.168,9
157,1974,567.378,323.444,9
158,2095,703.408,343.308,9
159,1673,443.499,324.288,9
160,940,522.911,394.268,9
161,1265,686.868,443.021,9
162,1358,575.253,581.063,9
163,981,13.652,584.602,9
164,737,1266.522,677.446,9
165,2561,214.715,689.641,9
166,1390,714.492,698.181,9
167,1172,195.956,727.213,9
168,1317,169.527,793.217,9
169,1238,141.898,864.116,9
170,960,44.504,873.760,9
171,331,789.856,881.023,9
172,694,788.223,926.324,9
173,773,456.127,923.607,9
174,3124,1011.555,957.474,9
175,746,104.119,1028.851,9
176,850,744.211,12.241,10
177,725,1125.717,120.616,10
178,552,1000.957,169.205,10
179,759,1220.356,173.927,10
180,612,961.618,212.359,10
181,312,920.580,224.933,10
182,925,686.037,267.162,10
183,1564,943.422,276.210,10
184,1446,606.961,326.053,10
185,1577,461.555,330.094,10
186,2083,700.370,349.910,10
187,1170,512.030,396.125,10
188,1123,683.843,437.691,10
189,1104,23.718,576.138,10
190,962,604.377,582.406,10
191,1027,754.478,687.479,10
192,343,730.398,696.380,10
193,301,1262.925,688.158,10
194,2418,258.416,709.823,10
195,1344,205.518,749.493,10
196,1439,175.041,805.342,10
197,829,31.631,890.037,10
198,360,762.350,887.236,10
199,964,163.811,898.959,10
200,710,457.611,915.487,10
