ID,Area,XM,YM,Slice
8428,1953,1106.184,39.729,85
8429,1857,239.264,39.872,85
8430,2142,1301.914,36.115,85
8431,7995,402.873,91.636,85
8432,2735,540.56,69.746,85
8433,1703,905.342,85.219,85
8434,2740,973.706,90.489,85
8435,642,1382.916,97.673,85
8436,3364,1156.084,116.672,85
8437,3626,132.885,120.789,85
8438,3210,257.668,131.669,85
8439,5021,500.466,180.673,85
8440,2529,828.081,166.934,85
8441,1544,886.06,147.962,85
8442,695,8.175,159.343,85
8443,1991,1078.73,159.781,85
8444,960,660.669,174.928,85
8445,2358,1148.699,222.489,85
8446,4796,81.951,229.18,85
8447,2781,548.139,227.65,85
8448,4132,359.889,267.264,85
8449,2544,10.752,308.75,85
8450,4077,904.687,281.79,85
8451,2302,695.449,270.828,85
8452,2348,828.725,287.313,85
8453,2324,479.988,288.329,85
8454,3277,1122.278,288.095,85
8455,2156,253.964,304.561,85
8456,3478,342.813,362.112,85
8457,2874,438.081,361.08,85
8458,3169,545.629,354.315,85
8459,2576,122.368,349.5,85
8460,2208,654.668,357.175,85
8461,1651,757.681,387.203,85
8462,2095,854.284,398.273,85
8463,2722,394.504,427.638,85
8464,7155,102.15,422.802,85
8465,2428,1317.529,417.724,85
8466,3999,555.078,430.316,85
8467,2121,298.249,424.027,85
8468,1729,879.936,448.556,85
8469,4323,145.67,487.398,85
8470,869,12.701,481.719,85
8471,1567,976.955,488.106,85
8472,5967,349.926,538.584,85
8473,2452,436.361,503.891,85
8474,2071,896.494,508.173,85
8475,2276,1268.044,511.138,85
8476,2794,787.771,516.028,85
8477,8707,210.13,561.426,85
8478,5009,1026.939,580.488,85
8479,2693,1120.405,560.202,85
8480,3022,86.554,580.009,85
8481,1946,1212.668,586.19,85
8482,2349,445.059,601.426,85
8483,2457,953.231,610.253,85
8484,2457,372.509,620.465,85
8485,1781,783.087,630.834,85
8486,1125,12.728,628.786,85
8487,3210,132.284,642.94,85
8488,4163,1234.01,661.25,85
8489,2585,1140.136,644.268,85
8490,3669,596.306,675.227,85
8491,2629,43.856,675.913,85
8492,2639,306.712,683.086,85
8493,3598,394.415,680.929,85
8494,2623,225.988,682.822,85
8495,4270,935.307,701.897,85
8496,3446,1046.794,711.239,85
8497,2797,825.556,728.478,85
8498,2910,498.956,744.541,85
8499,4269,113.41,755.676,85
8500,3809,413.967,763.448,85
8501,2217,940.003,771.059,85
8502,1857,1106.094,781.483,85
8503,4344,987.964,804.743,85
8504,2908,341.872,824.158,85
8505,2593,805.716,823.854,85
8506,2733,411.666,835.862,85
8507,6216,196.5,843.299,85
8508,3890,485.119,863.659,85
8509,3428,1177.529,857.954,85
8510,1110,1381.809,867.224,85
8511,3069,1296.686,876.21,85
8512,2099,631.178,875.444,85
8513,2465,1023.616,906.541,85
8514,2360,895.592,883.426,85
8515,4150,767.507,936.142,85
8516,2545,1059.447,940.099,85
8517,799,1370.669,949.832,85
8518,3213,907.202,979.072,85
8519,3666,1234.905,980.746,85
8520,2690,555.368,989.295,85
8521,2238,378.394,984.872,85
8522,1768,36.645,980.531,85
8523,1504,1367.042,992.58,85
